NERI,"8,094",31.96%,0.57%,6.29%,0.17%,1.24%,59.77%
BUCKINGHAM,"8,094",85.82%,9.01%,0.67%,0.57%,1.87%,2.08%
GINN,"8,088",82.86%,10.71%,1.99%,0.59%,1.84%,2.00%
CROMWELL,"8,087",66.32%,25.75%,0.58%,2.18%,2.81%,2.37%
MCVAY,"8,086",85.23%,9.75%,0.67%,0.42%,1.71%,2.23%
MOREL,"8,085",37.58%,2.41%,0.63%,0.16%,0.73%,58.49%
MAHAFFEY,"8,079",91.11%,4.33%,0.40%,0.30%,1.55%,2.31%
CRISWELL,"8,077",85.46%,10.51%,0.38%,0.38%,1.66%,1.60%
DENNING,"8,076",89.59%,5.61%,0.61%,0.54%,1.56%,2.09%
REY,"8,074",29.40%,4.31%,4.05%,0.63%,1.20%,60.40%
COLLETT,"8,064",93.64%,1.54%,0.51%,0.57%,1.62%,2.12%
QUEVEDO,"8,064",4.96%,0.21%,2.46%,0.30%,0.42%,91.65%
LUM,"8,060",18.65%,1.75%,61.94%,0.26%,13.28%,4.13%
DUQUE,"8,058",8.54%,0.41%,8.45%,0.09%,0.82%,81.70%
LATHROP,"8,057",92.23%,1.71%,1.01%,0.55%,1.76%,2.74%
ROYSTER,"8,056",33.88%,61.10%,0.40%,0.17%,2.68%,1.78%
WEIMER,"8,050",94.98%,0.47%,0.56%,0.24%,1.76%,1.99%
CORNISH,"8,050",62.26%,31.74%,0.43%,0.56%,2.53%,2.47%
MARTINSON,"8,048",92.88%,0.71%,1.04%,0.94%,2.21%,2.21%
CANTY,"8,047",31.43%,60.00%,0.94%,1.13%,2.75%,3.75%
CLEGG,"8,045",85.18%,9.94%,0.81%,0.35%,1.43%,2.29%
MCLAURIN,"8,045",29.86%,64.59%,0.42%,0.34%,2.90%,1.90%
ZAYAS,"8,045",8.07%,1.13%,0.68%,0.19%,0.16%,89.77%
ROSSER,"8,043",66.21%,28.09%,0.48%,0.65%,2.18%,2.40%
MAZZA,"8,043",93.39%,0.37%,0.58%,0.11%,1.14%,4.40%
KINGSLEY,"8,043",91.68%,2.19%,1.24%,0.52%,1.27%,3.10%
MAREK,"8,042",94.52%,0.58%,1.04%,0.66%,0.93%,2.26%
CASTELLON,"8,041",7.06%,0.32%,0.20%,0.19%,0.12%,92.10%
DELLINGER,"8,040",96.08%,0.35%,0.51%,0.34%,0.96%,1.77%
LEO,"8,039",75.37%,4.69%,9.17%,0.87%,2.21%,7.69%
SHINN,"8,038",83.53%,4.83%,6.37%,0.78%,1.97%,2.53%
BOGAN,"8,034",51.92%,42.77%,0.50%,0.30%,2.32%,2.20%
STEINMETZ,"8,032",95.65%,0.31%,0.51%,0.21%,1.10%,2.22%
BUDD,"8,026",85.76%,8.19%,0.70%,0.46%,1.89%,3.00%
HARRELSON,"8,023",92.36%,3.34%,0.39%,0.74%,1.05%,2.13%
WENTWORTH,"8,023",94.38%,1.20%,0.36%,0.56%,1.61%,1.89%
STATEN,"8,021",46.88%,47.91%,0.36%,0.26%,2.48%,2.11%
OLMSTEAD,"8,021",94.12%,0.71%,0.61%,0.62%,1.56%,2.38%
WHITLOW,"8,020",73.94%,20.86%,0.42%,1.32%,1.81%,1.65%
SLEDGE,"8,019",44.92%,49.35%,0.52%,0.19%,2.94%,2.08%
TA,"8,017",2.46%,0.50%,94.29%,0.11%,1.76%,0.89%
PULLEY,"8,007",68.79%,25.79%,0.62%,0.50%,2.35%,1.95%
LACROIX,"8,003",84.48%,8.58%,0.41%,1.94%,1.76%,2.82%
GONCALVES,"8,000",75.04%,14.49%,1.28%,0.24%,1.60%,7.36%
TREMBLAY,"7,996",94.51%,0.28%,0.58%,0.64%,1.69%,2.31%
TANAKA,"7,994",9.38%,(S),77.06%,(S),9.39%,3.80%
SISCO,"7,993",84.65%,7.58%,0.64%,1.33%,2.40%,3.40%
HENDRICK,"7,988",86.00%,8.80%,0.60%,0.59%,1.80%,2.20%
WEED,"7,987",92.95%,1.97%,0.59%,0.85%,1.39%,2.25%
BADGER,"7,987",76.96%,17.78%,0.61%,0.43%,2.32%,1.90%
VACA,"7,982",6.20%,0.15%,0.51%,0.06%,0.13%,92.95%
MAGNUSON,"7,980",94.81%,0.23%,0.49%,0.64%,1.74%,2.09%
KEYSER,"7,978",93.54%,2.04%,0.73%,0.25%,1.32%,2.12%
ALLMAN,"7,977",89.18%,5.24%,0.81%,0.92%,1.49%,2.36%
DURKIN,"7,975",95.29%,0.41%,0.63%,0.24%,1.12%,2.32%
ALVARENGA,"7,973",4.43%,0.88%,0.31%,0.11%,0.16%,94.11%
SAYRE,"7,973",94.31%,0.54%,0.69%,0.34%,1.19%,2.93%
SEGAL,"7,972",92.32%,1.29%,1.63%,0.29%,1.48%,2.99%
EARNEST,"7,968",85.72%,9.45%,0.74%,0.34%,1.51%,2.25%
MONAGHAN,"7,968",95.76%,0.35%,0.59%,0.69%,1.03%,1.58%
NALL,"7,966",83.81%,10.52%,0.80%,0.70%,1.97%,2.20%
CLANTON,"7,965",68.42%,26.21%,0.73%,0.51%,2.12%,2.00%
GEYER,"7,962",94.61%,1.03%,0.63%,0.43%,1.26%,2.05%
BOUNDS,"7,960",82.89%,11.47%,0.55%,0.63%,2.11%,2.35%
PETTIGREW,"7,958",60.73%,30.77%,0.45%,2.51%,3.20%,2.32%
LUNDBERG,"7,958",94.82%,0.31%,0.92%,0.38%,1.73%,1.83%
BOSTICK,"7,957",55.95%,37.50%,0.45%,0.19%,2.50%,3.41%
MAGDALENO,"7,956",4.15%,0.60%,0.34%,0.20%,0.20%,94.51%
JENSON,"7,956",91.49%,3.07%,0.73%,0.75%,1.52%,2.44%
HUTCHENS,"7,954",92.73%,2.59%,0.38%,0.82%,1.50%,1.99%
TILLER,"7,954",75.62%,19.81%,0.63%,0.49%,1.68%,1.76%
CROMER,"7,952",80.89%,14.29%,0.45%,0.35%,1.71%,2.31%
FINCHER,"7,951",86.10%,9.41%,0.40%,0.83%,1.53%,1.72%
LOPER,"7,950",80.82%,11.74%,0.53%,0.55%,1.53%,4.83%
SUMPTER,"7,950",51.84%,41.62%,0.33%,1.18%,2.50%,2.53%
FELLOWS,"7,948",89.20%,5.83%,0.62%,0.40%,1.74%,2.21%
BLYTHE,"7,947",84.93%,8.93%,0.44%,0.77%,2.59%,2.34%
URIAS,"7,941",5.40%,0.20%,0.19%,0.20%,0.20%,93.80%
HADDOCK,"7,940",83.56%,6.50%,0.62%,0.79%,2.14%,6.39%
APPEL,"7,938",93.74%,0.54%,0.64%,0.42%,1.07%,3.59%
RUPERT,"7,936",86.59%,8.32%,0.64%,0.54%,1.79%,2.12%
MCINNIS,"7,933",73.24%,22.44%,0.58%,0.24%,1.42%,2.08%
ALAM,"7,932",10.24%,1.01%,82.92%,0.50%,3.45%,1.88%
BUXTON,"7,925",82.65%,11.72%,0.72%,0.86%,2.12%,1.93%
CHESTNUT,"7,924",55.88%,39.64%,0.35%,0.25%,1.98%,1.89%
EGGERS,"7,921",95.22%,0.44%,0.59%,0.30%,1.24%,2.21%
ARMSTEAD,"7,919",16.57%,76.18%,0.43%,0.19%,4.42%,2.21%
GAYLE,"7,916",30.90%,61.07%,0.63%,0.30%,2.35%,4.75%
MURO,"7,916",15.90%,0.61%,0.88%,0.15%,0.37%,82.09%
JEANBAPTISTE,"7,915",0.97%,94.04%,0.21%,0.13%,2.50%,2.15%
CLEMMONS,"7,914",58.25%,36.57%,0.30%,0.68%,2.45%,1.74%
DYKSTRA,"7,913",95.72%,0.21%,0.67%,0.18%,1.15%,2.07%
MANCILLA,"7,908",5.27%,0.19%,1.43%,0.21%,0.15%,92.74%
GRANDE,"7,904",58.91%,0.43%,3.73%,0.22%,0.94%,35.78%
THIBODEAU,"7,904",95.26%,0.43%,0.59%,0.24%,1.59%,1.89%
BEELER,"7,902",91.88%,3.66%,0.38%,0.68%,1.73%,1.67%
EAVES,"7,902",82.61%,11.23%,0.35%,1.27%,2.13%,2.42%
PICARD,"7,898",87.52%,2.24%,0.84%,2.17%,1.90%,5.34%
GRASSO,"7,894",93.81%,0.29%,0.38%,0.10%,0.89%,4.54%
TAMEZ,"7,894",7.02%,0.46%,0.37%,0.25%,0.25%,91.65%
ROLLER,"7,894",91.17%,2.15%,0.73%,1.63%,2.23%,2.08%
MACLEOD,"7,886",93.96%,0.81%,0.68%,0.36%,1.83%,2.36%
MEISTER,"7,885",95.69%,0.23%,0.60%,0.18%,1.20%,2.11%
HIBBARD,"7,885",94.89%,0.33%,0.55%,0.53%,1.69%,2.02%
GARMAN,"7,884",93.01%,2.07%,0.66%,0.68%,1.33%,2.25%
ALCORN,"7,884",84.88%,9.67%,0.60%,0.56%,1.74%,2.56%
SANCHES,"7,883",10.44%,1.18%,0.61%,0.38%,0.32%,87.07%
GUNTHER,"7,882",90.00%,4.88%,0.56%,0.24%,1.54%,2.78%
ETHRIDGE,"7,878",80.79%,13.26%,0.44%,0.72%,1.93%,2.84%
ARRIOLA,"7,877",9.83%,0.62%,7.91%,0.57%,1.23%,79.84%
HEILMAN,"7,876",95.48%,0.46%,0.48%,0.24%,1.33%,2.01%
PRENTICE,"7,874",83.79%,9.17%,0.65%,1.05%,2.27%,3.06%
SWEARINGEN,"7,872",91.02%,2.76%,0.46%,0.77%,2.10%,2.90%
MILBURN,"7,871",83.10%,11.69%,0.51%,0.32%,1.88%,2.50%
GUESS,"7,871",73.46%,20.25%,0.48%,1.07%,2.69%,2.05%
QUESADA,"7,870",9.91%,0.38%,2.69%,0.43%,0.39%,86.19%
MEI,"7,867",6.37%,(S),91.72%,(S),0.62%,0.97%
ETIENNE,"7,867",11.53%,82.20%,0.27%,0.15%,2.57%,3.28%
HYLAND,"7,862",90.84%,3.19%,0.71%,0.33%,1.55%,3.37%
LEMASTER,"7,858",94.18%,0.45%,0.48%,0.66%,1.41%,2.81%
BALLEW,"7,857",88.62%,4.34%,0.62%,1.62%,2.16%,2.63%
RIORDAN,"7,848",94.78%,0.68%,0.94%,0.20%,1.33%,2.08%
FREDERICKS,"7,848",80.71%,10.36%,1.07%,2.65%,2.41%,2.80%
VOLPE,"7,847",94.74%,0.15%,0.50%,0.17%,1.11%,3.34%
CONLON,"7,845",94.89%,0.41%,0.70%,0.27%,0.91%,2.83%
VEAL,"7,842",44.64%,49.74%,0.59%,0.40%,2.49%,2.14%
SERVIN,"7,842",8.06%,0.99%,0.20%,(S),(S),90.56%
MERTZ,"7,841",95.80%,0.40%,0.64%,0.20%,0.82%,2.14%
STEPHAN,"7,840",93.48%,1.10%,0.80%,1.12%,1.24%,2.26%
FLORA,"7,837",89.70%,2.83%,3.00%,0.27%,1.31%,2.88%
UNRUH,"7,835",96.25%,0.34%,0.31%,0.47%,1.15%,1.48%
TRAVERS,"7,833",83.07%,10.69%,0.82%,0.24%,1.86%,3.32%
SWANK,"7,832",94.32%,0.60%,0.64%,0.54%,1.60%,2.31%
ASCENCIO,"7,832",2.69%,0.51%,0.28%,0.50%,0.13%,95.89%
DEVITO,"7,831",94.92%,(S),0.33%,(S),0.87%,3.52%
JOHNSEN,"7,831",91.78%,3.56%,0.92%,0.34%,1.16%,2.23%
LOREDO,"7,830",4.47%,0.20%,1.15%,0.13%,0.22%,93.83%
KRUG,"7,827",95.73%,0.41%,0.83%,0.32%,1.09%,1.62%
SAMUELSON,"7,824",94.11%,0.45%,0.77%,1.51%,1.33%,1.84%
DONATO,"7,823",69.55%,2.39%,5.84%,0.31%,1.66%,20.25%
VILLALPANDO,"7,821",4.51%,0.31%,0.23%,0.33%,0.19%,94.43%
BRENT,"7,820",58.87%,33.81%,0.73%,0.58%,3.16%,2.85%
MCKOY,"7,820",11.09%,83.26%,0.12%,0.42%,2.93%,2.19%
ORTA,"7,820",8.40%,0.61%,0.56%,0.23%,0.33%,89.86%
YOUNT,"7,817",95.29%,0.68%,0.33%,0.50%,1.37%,1.83%
TEEL,"7,814",81.12%,12.22%,0.61%,1.06%,2.34%,2.64%
HAIR,"7,814",79.14%,12.98%,0.68%,2.56%,2.28%,2.37%
VANWINKLE,"7,811",92.08%,0.56%,0.78%,2.23%,1.81%,2.55%
CALDERA,"7,802",8.87%,0.28%,0.67%,0.59%,0.27%,89.32%
DEBOER,"7,798",96.09%,0.13%,0.69%,0.28%,1.19%,1.62%
BRICKER,"7,792",95.88%,0.39%,0.51%,0.39%,0.91%,1.93%
TREADWAY,"7,792",89.13%,5.40%,0.62%,0.81%,1.60%,2.44%
DEANGELIS,"7,791",95.64%,(S),0.36%,(S),1.03%,2.62%
BUCHHOLZ,"7,790",95.12%,0.23%,0.60%,0.39%,1.50%,2.16%
LUCKETT,"7,790",38.96%,56.28%,0.26%,0.22%,2.26%,2.03%
PITMAN,"7,789",88.64%,5.89%,0.69%,0.82%,1.68%,2.27%
WOOLDRIDGE,"7,788",89.09%,5.33%,0.60%,0.50%,2.04%,2.44%
AUGUSTIN,"7,788",22.61%,66.85%,2.43%,0.22%,2.32%,5.57%
TABER,"7,788",92.55%,0.74%,0.65%,0.91%,2.02%,3.12%
VARGO,"7,787",94.20%,1.09%,0.74%,0.26%,1.32%,2.39%
KREMER,"7,784",95.41%,0.48%,0.77%,0.19%,1.03%,2.12%
BASILE,"7,783",93.19%,2.20%,0.55%,0.19%,0.93%,2.94%
YEUNG,"7,782",1.76%,(S),95.68%,(S),1.71%,0.57%
LILLEY,"7,780",87.93%,5.46%,0.51%,1.49%,1.68%,2.92%
POLING,"7,779",94.37%,0.36%,0.77%,0.35%,1.26%,2.89%
TALAVERA,"7,777",5.23%,0.48%,4.26%,0.15%,0.54%,89.34%
CHOE,"7,776",2.12%,0.18%,94.33%,0.24%,2.28%,0.85%
BARROWS,"7,773",87.52%,4.95%,1.12%,0.81%,2.30%,3.29%
DVORAK,"7,771",95.43%,0.26%,0.54%,0.37%,1.24%,2.16%
RAYNOR,"7,770",76.71%,19.02%,0.48%,0.45%,1.56%,1.79%
ALEJANDRO,"7,770",4.83%,0.55%,9.55%,0.12%,0.80%,84.16%
RASH,"7,769",88.96%,6.11%,0.95%,0.33%,1.76%,1.88%
KEIM,"7,769",96.11%,0.33%,0.48%,0.31%,0.94%,1.83%
HITT,"7,762",93.07%,1.66%,0.81%,0.50%,1.51%,2.45%
LAPP,"7,761",97.29%,0.28%,0.52%,0.15%,0.71%,1.04%
TOWNS,"7,760",39.72%,54.21%,0.26%,0.34%,2.44%,3.04%
SPERRY,"7,760",94.54%,0.49%,0.70%,0.50%,1.44%,2.33%
LEROY,"7,759",78.06%,13.22%,0.68%,2.09%,1.53%,4.41%
DEYOUNG,"7,759",94.52%,0.90%,1.06%,0.21%,1.46%,1.86%
SCHOONOVER,"7,756",95.06%,0.27%,0.49%,0.52%,1.43%,2.23%
RINALDI,"7,756",93.06%,0.40%,0.66%,0.09%,1.30%,4.49%
ASHE,"7,756",67.08%,26.35%,0.79%,0.49%,2.23%,3.06%
HERRIN,"7,755",89.88%,5.96%,0.62%,0.74%,1.24%,1.57%
BROGAN,"7,754",94.66%,1.12%,0.54%,0.30%,1.42%,1.96%
LUNG,"7,753",32.36%,3.61%,14.51%,0.49%,1.96%,47.07%
ORDAZ,"7,753",3.79%,0.18%,0.25%,0.08%,0.13%,95.58%
ROHRER,"7,750",95.69%,0.36%,0.54%,0.37%,1.20%,1.83%
POLAND,"7,746",90.68%,4.09%,0.77%,0.45%,1.59%,2.41%
CORONEL,"7,745",4.85%,0.57%,8.52%,0.13%,0.43%,85.50%
PLANTE,"7,744",93.12%,1.28%,0.43%,1.06%,1.46%,2.66%
LAVENDER,"7,744",69.86%,23.81%,0.37%,1.78%,2.17%,2.00%
FRAZER,"7,743",80.37%,12.67%,0.54%,0.99%,1.81%,3.62%
BARELA,"7,739",14.61%,0.23%,0.87%,1.15%,0.88%,82.26%
SOUTHERN,"7,738",81.79%,12.61%,0.49%,0.88%,2.05%,2.17%
JACKMAN,"7,738",79.96%,13.56%,0.49%,0.49%,1.98%,3.53%
BAHR,"7,731",92.96%,0.54%,0.48%,1.13%,1.47%,3.41%
BICKFORD,"7,728",94.53%,0.49%,0.54%,0.84%,1.42%,2.17%
ANGELO,"7,728",85.42%,3.11%,2.16%,0.57%,1.80%,6.95%
KRAEMER,"7,726",95.87%,0.25%,0.63%,0.17%,1.14%,1.94%
ANGELL,"7,725",93.68%,1.11%,0.69%,0.26%,1.19%,3.07%
MAURO,"7,722",91.50%,0.43%,0.76%,0.14%,1.01%,6.15%
COGGINS,"7,722",84.42%,11.07%,0.54%,0.48%,1.64%,1.84%
GOOLSBY,"7,721",69.28%,25.27%,0.41%,0.71%,1.88%,2.45%
BATTEN,"7,716",84.78%,10.85%,0.44%,0.58%,1.70%,1.65%
WORTH,"7,713",87.29%,7.20%,0.87%,0.36%,1.66%,2.62%
KLING,"7,713",93.47%,1.05%,1.27%,0.38%,1.53%,2.31%
HAZEL,"7,711",69.19%,24.39%,0.84%,0.52%,2.30%,2.76%
WOJCIK,"7,710",96.17%,0.18%,0.54%,0.18%,1.13%,1.79%
KEHOE,"7,708",94.98%,0.31%,0.65%,0.13%,1.62%,2.31%
SAYERS,"7,705",86.46%,4.92%,0.73%,2.91%,1.96%,3.02%
ROMINE,"7,704",92.39%,1.90%,0.77%,0.82%,1.91%,2.22%
GETZ,"7,703",95.50%,0.39%,0.62%,0.38%,1.14%,1.97%
GAITAN,"7,702",7.26%,1.03%,1.01%,0.34%,0.27%,90.09%
BATTLES,"7,702",61.96%,31.10%,0.52%,1.60%,2.69%,2.14%
ABREGO,"7,702",5.87%,0.23%,1.78%,0.16%,0.30%,91.66%
WHYTE,"7,701",52.58%,40.22%,0.66%,0.74%,2.42%,3.39%
OVALLE,"7,698",5.47%,0.53%,0.25%,0.09%,0.25%,93.41%
EVERSON,"7,694",80.44%,14.82%,0.47%,0.61%,1.95%,1.72%
BRISTOL,"7,694",73.07%,18.39%,1.18%,0.39%,2.59%,4.38%
SHORES,"7,691",86.45%,6.57%,0.74%,1.00%,2.46%,2.78%
YUEN,"7,688",4.11%,(S),87.12%,(S),5.53%,3.00%
FONTANA,"7,685",90.83%,0.69%,0.83%,0.08%,1.09%,6.48%
SPRUILL,"7,683",40.09%,54.52%,0.23%,0.51%,2.69%,1.95%
HOFER,"7,682",95.68%,0.21%,0.57%,0.43%,0.92%,2.19%
ECK,"7,681",95.66%,0.29%,0.61%,0.27%,1.16%,2.00%
GRIJALVA,"7,678",7.71%,0.12%,0.29%,0.89%,0.47%,90.53%
FENNER,"7,678",76.80%,17.57%,0.27%,0.72%,1.85%,2.79%
SZABO,"7,678",95.00%,0.30%,0.63%,0.20%,1.17%,2.71%
PYLES,"7,677",82.23%,12.60%,0.66%,0.40%,2.21%,1.89%
CASTANON,"7,673",4.42%,0.23%,0.22%,0.12%,0.20%,94.81%
TOMAS,"7,673",25.39%,4.57%,12.11%,0.35%,2.33%,55.25%
BOREN,"7,672",92.82%,0.64%,0.53%,0.95%,1.93%,3.13%
LERNER,"7,672",94.92%,0.43%,0.83%,0.09%,1.08%,2.65%
OLDS,"7,670",74.05%,19.47%,0.69%,0.90%,2.69%,2.20%
ISAACSON,"7,668",95.36%,0.20%,0.83%,0.50%,1.16%,1.96%
MANSON,"7,663",66.44%,25.79%,0.64%,2.01%,2.27%,2.86%
FLICK,"7,661",95.63%,0.30%,0.59%,0.30%,1.12%,2.06%
OMAR,"7,660",32.52%,50.47%,6.24%,0.20%,5.57%,5.00%
JANES,"7,659",91.03%,3.04%,0.76%,0.61%,1.29%,3.26%
NAKAMURA,"7,658",6.48%,0.21%,78.87%,0.22%,11.20%,3.02%
MOYE,"7,657",46.78%,47.67%,0.52%,0.37%,2.29%,2.38%
THOMSEN,"7,654",95.28%,0.22%,1.18%,0.38%,1.23%,1.71%
MOREHEAD,"7,653",74.48%,18.71%,0.47%,0.55%,2.43%,3.36%
SCHENK,"7,651",94.45%,0.67%,0.77%,0.34%,1.66%,2.12%
SAVOY,"7,649",52.90%,40.62%,0.27%,1.06%,2.85%,2.30%
LEAR,"7,649",88.57%,6.07%,0.85%,0.34%,1.74%,2.43%
FLANIGAN,"7,648",87.94%,8.08%,0.52%,0.31%,1.35%,1.79%
DRAYTON,"7,648",15.00%,78.52%,0.22%,0.20%,3.29%,2.77%
MCKEEVER,"7,647",82.11%,12.40%,0.54%,0.42%,1.74%,2.80%
PASTOR,"7,647",43.40%,1.78%,6.71%,0.09%,1.01%,47.01%
REUTER,"7,643",95.96%,0.26%,0.71%,0.12%,0.75%,2.21%
STEADMAN,"7,642",82.83%,12.61%,0.44%,0.41%,1.36%,2.34%
WHITEMAN,"7,642",83.45%,4.27%,0.71%,6.78%,2.08%,2.72%
PANG,"7,642",3.93%,0.48%,86.97%,0.00%,6.23%,2.39%
DRIGGERS,"7,641",92.61%,1.31%,0.47%,1.60%,1.87%,2.15%
FORTIER,"7,634",91.58%,2.65%,0.47%,0.35%,1.49%,3.46%
STROUP,"7,627",95.49%,0.42%,0.35%,0.50%,1.38%,1.86%
SPELLMAN,"7,627",73.08%,21.54%,0.45%,0.33%,1.87%,2.73%
WINDSOR,"7,621",89.83%,5.27%,0.71%,0.54%,1.63%,2.02%
MATHER,"7,621",80.58%,0.94%,14.08%,0.80%,1.35%,2.24%
HALSEY,"7,619",84.00%,11.34%,0.58%,0.72%,1.51%,1.85%
THAMES,"7,619",59.56%,34.90%,0.45%,0.49%,2.61%,2.00%
BORJA,"7,618",6.59%,0.39%,25.27%,0.11%,3.62%,64.02%
SPARROW,"7,614",69.48%,25.23%,0.62%,0.51%,2.17%,2.00%
MARTINI,"7,612",90.28%,1.22%,0.96%,0.39%,1.43%,5.71%
MCEWEN,"7,610",82.06%,12.14%,0.66%,0.37%,2.40%,2.37%
HEFLIN,"7,609",86.41%,8.71%,0.58%,0.88%,1.75%,1.67%
SPARKMAN,"7,607",78.90%,15.39%,0.42%,0.93%,2.06%,2.29%
ZENG,"7,605",1.43%,(S),97.48%,(S),0.72%,0.21%
REITZ,"7,604",95.02%,0.26%,0.70%,0.43%,1.33%,2.26%
MCFALL,"7,602",85.94%,9.34%,0.79%,0.38%,1.84%,1.71%
SILVERS,"7,602",90.65%,4.14%,0.41%,0.55%,1.71%,2.54%
OSUNA,"7,601",5.26%,0.29%,0.53%,1.84%,0.37%,91.71%
MORRILL,"7,598",94.13%,0.36%,0.62%,0.66%,1.33%,2.91%
FOLSOM,"7,598",87.22%,4.38%,0.74%,2.30%,2.66%,2.70%
SENA,"7,597",33.01%,2.04%,3.30%,0.83%,1.04%,59.77%
BOLING,"7,597",91.37%,2.86%,0.72%,0.76%,1.86%,2.44%
SESSIONS,"7,593",79.81%,14.79%,0.67%,0.53%,1.88%,2.32%
SPIRES,"7,592",83.98%,11.53%,0.38%,0.59%,1.83%,1.69%
HAMMETT,"7,590",83.10%,11.20%,0.76%,0.51%,1.82%,2.61%
MCCURRY,"7,590",86.42%,9.43%,0.38%,0.41%,1.62%,1.74%
DONLEY,"7,589",86.60%,8.18%,0.72%,0.26%,1.62%,2.61%
CASSELL,"7,587",83.35%,11.90%,0.63%,0.41%,1.69%,2.02%
JESTER,"7,587",84.35%,10.89%,0.43%,0.63%,1.95%,1.74%
MATHESON,"7,585",91.43%,2.56%,0.98%,1.11%,1.70%,2.23%
MARKLEY,"7,581",92.53%,2.72%,0.82%,0.37%,1.74%,1.82%
MINNICK,"7,581",93.92%,2.74%,0.34%,0.45%,1.42%,1.12%
CASS,"7,581",90.24%,3.72%,0.79%,1.11%,1.83%,2.31%
BUNKER,"7,581",93.18%,0.88%,0.58%,1.24%,1.68%,2.44%
VALENTE,"7,580",76.39%,0.46%,1.66%,0.15%,1.21%,20.13%
STIDHAM,"7,579",93.96%,1.44%,0.20%,0.96%,1.73%,1.72%
SAXON,"7,576",75.71%,14.30%,2.32%,0.67%,2.22%,4.78%
BETHEL,"7,573",59.03%,33.91%,0.54%,1.08%,2.64%,2.80%
PEARL,"7,570",83.79%,9.92%,1.11%,0.44%,2.06%,2.68%
TIMMERMAN,"7,569",94.87%,1.08%,0.71%,0.55%,1.51%,1.27%
LEMIEUX,"7,567",90.15%,2.37%,0.56%,3.09%,1.86%,1.97%
DU,"7,566",2.78%,0.81%,94.71%,0.07%,0.77%,0.87%
HENKE,"7,566",96.26%,0.30%,0.52%,0.26%,0.90%,1.76%
AVELAR,"7,564",8.51%,0.42%,0.13%,0.19%,0.38%,90.36%
CARPIO,"7,561",4.91%,0.33%,13.73%,1.28%,1.32%,78.43%
GRAZIANO,"7,559",89.30%,0.34%,0.54%,0.16%,0.90%,8.76%
DAMON,"7,555",76.06%,13.54%,1.27%,4.62%,1.73%,2.78%
GEARHART,"7,553",95.68%,0.24%,0.25%,0.41%,1.13%,2.29%
LAROSE,"7,552",79.56%,13.41%,0.73%,2.46%,2.05%,1.79%
JORGENSON,"7,551",94.16%,0.30%,0.40%,1.47%,1.39%,2.28%
OSBURN,"7,549",89.85%,2.95%,0.57%,2.00%,2.21%,2.41%
OTIS,"7,549",74.47%,19.22%,0.83%,0.64%,2.01%,2.82%
MOSBY,"7,549",30.16%,63.15%,0.40%,0.70%,3.30%,2.29%
FRAUSTO,"7,547",6.02%,0.17%,0.16%,0.16%,0.20%,93.30%
YAMAMOTO,"7,547",5.68%,(S),79.82%,(S),10.52%,3.88%
WOODEN,"7,547",51.72%,41.94%,0.76%,0.45%,2.97%,2.17%
SCHRAMM,"7,543",94.83%,0.44%,0.89%,0.36%,1.50%,1.99%
NUTT,"7,541",88.34%,6.21%,1.10%,0.70%,1.64%,2.00%
BURROW,"7,539",84.02%,10.04%,0.48%,1.13%,2.08%,2.25%
HOLLOMAN,"7,536",44.80%,49.93%,0.31%,0.53%,2.67%,1.76%
TOLIVER,"7,536",24.95%,68.43%,0.54%,0.32%,3.21%,2.55%
HAZEN,"7,532",93.68%,0.56%,0.86%,0.80%,1.86%,2.24%
PUENTES,"7,528",4.42%,0.24%,0.61%,0.20%,0.21%,94.31%
LAPORTE,"7,528",83.50%,4.20%,0.97%,0.46%,1.71%,9.15%
KRESS,"7,528",95.59%,0.62%,0.58%,0.21%,1.21%,1.78%
FRYER,"7,524",78.23%,16.47%,0.68%,0.53%,1.95%,2.14%
EHLERS,"7,524",95.31%,0.47%,0.62%,0.35%,0.97%,2.29%
MARQUES,"7,520",69.81%,3.20%,1.36%,0.61%,1.58%,23.43%
LINVILLE,"7,517",93.55%,1.70%,0.55%,1.01%,1.42%,1.77%
BERRYMAN,"7,517",79.22%,15.47%,0.36%,0.82%,1.82%,2.30%
LANGLOIS,"7,513",92.95%,1.98%,0.60%,0.20%,1.56%,2.72%
NAIR,"7,513",10.29%,1.14%,84.17%,0.48%,3.26%,0.65%
FRIESEN,"7,512",93.72%,2.02%,0.65%,0.20%,1.14%,2.26%
TOOMEY,"7,510",93.75%,1.66%,0.92%,0.16%,1.53%,1.97%
AULT,"7,509",95.23%,1.33%,0.64%,0.48%,1.08%,1.24%
PARIKH,"7,506",2.30%,0.19%,94.66%,0.28%,2.21%,0.36%
LANGER,"7,506",94.50%,0.87%,1.05%,0.40%,1.09%,2.09%
LEI,"7,504",3.25%,0.51%,94.23%,0.17%,1.16%,0.68%
MACLEAN,"7,504",93.44%,0.76%,0.80%,0.23%,1.79%,2.99%
BOLT,"7,504",89.31%,5.49%,0.79%,0.65%,1.45%,2.31%
BERLIN,"7,503",93.11%,1.15%,0.92%,1.32%,0.96%,2.55%
DIALLO,"7,502",1.84%,95.64%,0.12%,0.09%,1.55%,0.76%
LEVI,"7,500",71.68%,16.56%,2.56%,2.65%,2.65%,3.89%
PEEPLES,"7,499",59.65%,35.91%,0.40%,0.29%,1.92%,1.83%
KOZAK,"7,495",96.00%,0.36%,0.56%,0.23%,0.85%,2.00%
